time (seconds),weight (kg)
53.371391058,48.915
53.5876660347,48.887
53.5879449844,48.97
53.58821702,49.025
53.8066511154,49.109
53.8069319725,49.109
53.8072040081,49.164
54.0238370895,49.303
54.0241179466,49.33
54.0243890285,49.441
54.0246579647,49.552
54.2439441681,49.663
54.2442350388,49.718
54.2445220947,49.691
54.4599230289,49.691
54.4602041245,49.801
54.46047616,49.829
54.4607450962,49.912
54.6769621372,50.079
54.6772429943,50.245
54.6775140762,50.328
54.8953421116,50.3
54.8956241608,50.383
54.8958959579,50.411
55.1114621162,50.383
55.1117429733,50.356
55.1120140553,50.411
55.1122839451,50.522
55.3292751312,50.716
55.329554081,50.771
55.3298251629,50.799
55.5464949608,50.827
55.5467741489,50.882
55.5470440388,50.938
55.7654659748,51.021
55.7657539845,50.993
55.7660269737,51.049
55.7662980556,50.965
56.0063800812,50.91
56.0066611767,50.993
56.006934166,51.049
56.0072040558,51.27
56.2248730659,51.381
56.2251541615,51.52
56.225425005,51.631
56.4404859543,51.686
56.4407660961,51.658
56.4410381317,51.686
56.6582241058,51.741
56.6585071087,51.825
56.6587791443,51.935
56.6590631008,52.019
56.8759040833,52.185
56.8761849403,52.24
56.8764560223,52.24
57.0895390511,52.268
57.0899090767,52.351
57.0902559757,52.406
57.3246359825,52.351
57.3250579834,52.406
57.3254599571,52.545
57.3258650303,52.656
57.5596311092,52.739
57.5599119663,52.85
57.5601840019,52.878
57.5604531765,52.961
57.7767541409,53.044
57.7771661282,53.099
57.7775130272,53.155
57.9839711189,53.182
57.984251976,53.21
57.9845240116,53.321
58.1963131428,53.404
58.1965920925,53.543
58.1968631744,53.626
58.4087040424,53.681
58.4090070724,53.792
58.4094080925,53.82
58.4098050594,53.792
58.6221280098,53.82
58.622410059,53.848
58.6226799488,54.014
58.8410651684,54.125
58.8413469791,54.291
58.8416199684,54.43
59.0571410656,54.457
59.057420969,54.485
59.0576920509,54.513
59.0579609871,54.485
59.2786061764,54.596
59.2790291309,54.707
59.2795660496,54.845
59.4958460331,55.012
59.4961690903,55.067
59.4966380596,55.067
59.4972200394,55.095
59.7214870453,55.15
59.7217800617,55.206
59.7221500874,55.261
59.9726760387,55.289
59.9729559422,55.455
59.9732279778,55.51
59.9734990597,55.566
60.1949560642,55.566
60.195235014,55.594
60.1955060959,55.649
60.4245500565,55.732
60.4248299599,55.732
60.4251050949,55.732
60.4253749847,55.677
60.647767067,55.815
60.6480469704,55.898
60.648319006,55.926
60.8649091721,56.009
60.8651900291,56.009
60.8654611111,56.148
60.8657431602,56.314
61.082834959,56.425
61.083119154,56.453
61.08339715,56.342
61.3009049892,56.37
61.3011929989,56.453
61.3015191555,56.508
61.3019621372,56.647
61.5197269917,56.785
61.5200941563,56.868
61.520416975,56.896
61.7353000641,56.896
61.7356901169,56.979
61.7361321449,57.062
61.9545230865,57.007
61.9548680782,56.979
61.9552030563,57.118
61.9555399418,57.229
62.1669039726,57.312
62.1671831608,57.367
62.1674540043,57.45
62.3791291714,57.561
62.3794100285,57.589
62.3796820641,57.617
62.5945410728,57.672
62.5948240757,57.672
62.5950980186,57.783
62.5953681469,57.866
62.8130750656,57.894
62.8133580685,57.977
62.8136291504,58.06
63.0268170834,58.171
63.0272810459,58.254
63.0276739597,58.226
63.239205122,58.254
63.2394840717,58.226
63.2397561073,58.309
63.2400350571,58.42
63.4498960972,58.448
63.4501791,58.503
63.4504511356,58.67
63.667992115,58.725
63.6682741642,58.753
63.6685450077,58.753
63.8892400265,58.697
63.8895189762,58.753
63.8897891045,58.753
63.8900580406,58.864
64.1072189808,59.058
64.1075000763,59.252
64.1077711582,59.363
64.35663414,59.335
64.3569130898,59.363
64.3571841717,59.446
64.3574531078,59.363
64.5747401714,59.418
64.5750210285,59.557
64.5752921104,59.778
64.7924439907,59.861
64.7927260399,59.945
64.7929980755,60.0
64.793282032,60.166
65.0092051029,60.222
65.00948596,60.222
65.0097579956,60.333
65.2284860611,60.443
65.2287671566,60.554
65.2290380001,60.554
65.4478690624,60.61
65.4483070374,60.721
65.4487979412,60.748
65.4491610527,60.804
65.66416502,60.831
65.6644530296,60.915
65.6647250652,61.053
65.8832130432,61.109
65.8835501671,61.164
65.8840200901,61.275
65.8843531609,61.275
66.0988221169,61.358
66.0991070271,61.469
66.099378109,61.497
66.3150410652,61.552
66.3153209686,61.552
66.3155930042,61.635
66.530714035,61.774
66.5309939384,61.801
66.531265974,61.857
66.5315361023,61.94
66.747754097,62.079
66.7480349541,62.162
66.7483079433,62.162
66.9654591084,62.134
66.9657399654,62.162
66.966012001,62.273
67.1811871529,62.411
67.1814701557,62.55
67.1817469597,62.577
67.1820180416,62.688
67.3987770081,62.661
67.3990581036,62.605
67.3993270397,62.605
67.6544721127,62.577
67.6548550129,62.661
67.6552319527,62.827
67.6556420326,62.993
67.8787879944,63.132
67.8790681362,63.104
67.8793389797,63.132
68.0928080082,63.187
68.0932769775,63.132
68.0936419964,63.159
68.0939640999,63.243
68.3030951023,63.409
68.3033759594,63.547
68.3036489487,63.658
68.5187180042,63.741
68.5189990997,63.797
68.5192711353,63.797
68.737899065,63.741
68.7381801605,63.825
68.738451004,63.908
68.7387211323,64.046
68.9592700005,64.102
68.9596910477,64.129
68.9602510929,64.157
69.1760771275,64.24
69.1763579845,64.323
69.1766300201,64.379
69.1768989563,64.323
69.3948481083,64.379
69.39529109,64.379
69.3956680298,64.406
69.6150050163,64.49
69.6152861118,64.573
69.6155581474,64.711
69.8349831104,64.822
69.8352651596,64.905
69.8355381489,64.961
69.8358089924,64.878
70.0545289516,64.905
70.0548110008,64.961
70.0550820827,65.016
70.2719180584,65.155
70.2722010612,65.21
70.2724730968,65.266
70.2727451324,65.432
70.4899580479,65.515
70.490240097,65.46
70.4905130863,65.404
70.7067251205,65.46
70.7070081234,65.598
70.707280159,65.709
70.9339711666,65.764
70.9345419407,65.931
70.9349870682,65.958
70.9354481697,65.903
71.1501719952,65.848
71.150468111,65.903
71.1509380341,66.042
71.3704991341,66.097
71.3709599972,66.152
71.3714020252,66.319
71.371794939,66.402
71.5877580643,66.485
71.5880391598,66.457
71.5883100033,66.485
71.8060891628,66.485
71.8063681126,66.485
71.8066401482,66.54
72.0251700878,66.568
72.0254499912,66.596
72.0257229805,66.762
72.0259931087,66.901
72.2439651489,66.956
72.244246006,66.956
72.2445180416,67.012
72.4580230713,67.039
72.458302021,67.095
72.4585740566,67.095
72.6757230759,67.095
