time (seconds),weight (kg)
163.118484974,199.732
163.118766069,199.898
163.119033098,200.092
163.371627092,200.065
163.371910095,199.982
163.372175932,199.926
163.3724401,200.065
163.631974936,200.314
163.632267952,200.342
163.632535934,200.314
163.632843018,200.259
163.889699936,200.176
163.889981031,200.342
163.890249014,200.619
163.890512943,200.785
164.146142006,200.758
164.146421909,200.702
164.147001028,200.591
164.147495985,200.702
164.402394056,200.841
164.402745008,200.868
164.403916121,200.868
164.404993057,200.868
164.661924124,200.868
164.66220808,200.924
164.662475109,201.035
164.922625065,201.367
164.923043013,201.395
164.923370123,201.34
164.923702955,201.256
165.177320957,201.312
165.177604914,201.284
165.177875042,201.284
165.178142071,201.395
165.430149078,201.367
165.430431128,201.45
165.430697918,201.617
165.430963993,201.811
165.682505131,201.977
165.682788134,201.866
165.683056116,201.866
165.683322906,201.811
165.934214115,201.838
165.934495926,201.783
165.934761047,201.922
166.189609051,202.032
166.189893007,201.949
166.190163136,201.866
166.190431118,202.032
166.446594954,202.282
166.446877003,202.642
166.447144032,202.892
166.447410107,202.836
166.696387053,202.753
166.696669102,202.836
166.696937084,203.002
166.697201967,202.975
166.950963974,202.919
166.951249123,202.975
166.951556921,203.196
166.95182395,203.39
167.208174944,203.806
167.208456993,203.751
167.208723068,203.668
167.460969925,203.834
167.461277962,204.194
167.461547136,204.139
167.461812973,204.028
167.721202135,204.25
167.7214849,204.61
167.721754074,204.804
167.722019911,204.776
167.976985931,204.721
167.977268934,204.61
167.977536917,204.665
167.977801085,204.776
168.224349976,204.776
168.224632978,204.748
168.224901915,204.693
168.477103949,204.665
168.477387905,204.942
168.477993965,205.358
168.478501081,205.524
168.73602891,205.441
168.736310959,205.358
168.736578941,205.303
168.736845016,205.33
168.994993925,205.607
168.995275974,205.746
168.995542049,205.746
168.995806932,205.607
169.248002052,205.58
169.248285055,205.857
169.248553038,206.439
169.248817921,206.661
169.505405903,206.55
169.505688906,206.494
169.505957127,206.383
169.506223917,206.411
169.762360096,206.467
169.762643099,206.411
169.762911081,206.383
170.067052126,206.3
170.067332983,206.55
170.067599058,206.965
170.067863941,207.547
170.068128109,207.575
170.320114136,207.492
170.32040906,207.381
170.320682049,207.298
170.320949078,207.52
170.572258949,207.935
170.572566986,207.963
170.573033094,207.88
170.827721119,207.88
170.828004122,207.825
170.828273058,208.046
170.828540087,208.323
171.078953028,208.24
171.079236031,208.129
171.079503059,208.185
171.079769135,208.462
171.336658955,208.601
171.336941004,208.684
171.337207079,208.739
171.337479115,208.711
171.593436956,208.767
171.593826056,208.961
171.594192028,208.961
171.594497919,208.933
171.846131086,208.933
171.846511126,209.044
171.846848011,209.266
172.09939003,209.487
172.099673033,209.432
172.099941969,209.377
172.100206137,209.543
172.351817131,209.986
172.352118969,209.959
172.352385998,209.875
172.352649927,209.903
172.604069948,210.153
172.604351997,210.402
172.604619026,210.679
172.604885101,210.651
172.856734037,210.568
172.857015133,210.845
172.85728097,211.095
173.110598087,211.012
173.110877991,210.956
173.111144066,211.039
173.111423016,211.206
173.364181995,211.15
173.364465952,211.039
173.364732981,211.15
173.365057945,211.372
173.62234807,211.51
173.622631073,211.621
173.622900009,211.76
173.623167038,211.677
173.878235102,211.649
173.878518105,211.594
173.878787041,211.538
173.87905407,211.455
174.135636091,211.621
174.136054993,211.871
174.136894941,211.898
174.392206907,211.843
174.392488956,211.871
174.392755985,212.231
174.393021107,212.342
174.650659084,212.453
174.650949955,212.508
174.651216984,212.48
174.651482105,212.425
174.907485962,212.342
174.907767057,212.591
174.908033133,212.979
174.908298016,213.062
175.163545132,212.979
175.163824081,213.173
175.164089918,213.09
175.16435504,213.007
175.413351059,212.924
175.413633108,213.09
175.413900137,213.312
175.665641069,213.201
175.665925026,213.09
175.666192055,213.173
175.66645813,213.506
175.918007135,213.783
175.918287992,214.032
175.918554068,213.894
175.918817997,213.838
176.172745943,213.949
176.173027992,214.282
176.173294067,214.393
176.17355895,214.31
176.428784132,214.199
